Root Name	Associated Name	Association Weight
Jerusalem	Artaxerxes	2
Jerusalem	Asaph	1
Jerusalem	Athaiah	1
Jerusalem	Athaliah	2
Jerusalem	Azekah	1
Jerusalem	Azubah	2
Jerusalem	Baal	1
Jerusalem	Babylon	8
Jerusalem	Barnabas	2
Jerusalem	Beersheba	3
Jerusalem	Benjamin	6
Jerusalem	Bichri	1
Jerusalem	Canaan	1
Jerusalem	Chemarims	1
Jerusalem	Christ	1
Jerusalem	Darius	1
Jerusalem	David	6
Jerusalem	Debir	1
Jerusalem	Eglon	2
Jerusalem	Eliashib	1
Jerusalem	Elnathan	1
Jerusalem	Ephraim	2
Jerusalem	Galilee	1
Jerusalem	Gibeah	1
Jerusalem	Hadadrimmon	1
Jerusalem	Hamutal	3
Jerusalem	Hashabiah	1
Jerusalem	Hazor	1
Jerusalem	Hezekiah	4
Jerusalem	Hittite	1
Jerusalem	Hoham	1
Jerusalem	Illyricum	1
Jerusalem	Israel	11
Jerusalem	Japhia	1
Jerusalem	Jarmuth	3
Jerusalem	Jebus	1
Jerusalem	Jeconiah	1
Jerusalem	Jedidah	1
Jerusalem	Jehoiakim	1
Jerusalem	Jehoram	1
Jerusalem	Jehoshaphat	2
Jerusalem	Jericho	1
Jerusalem	Jeroboam	2
Jerusalem	Jerusha	1
Jerusalem	Jeshua	1
Jerusalem	Jesus	3
Jerusalem	John	1
Jerusalem	Joseph	1
Jerusalem	Joshua	1
Jerusalem	Josiah	1
Jerusalem	Jotham	1
Jerusalem	Judah	32
Jerusalem	Kedar	1
Jerusalem	Kidron	1
Jerusalem	Lachish	5
Jerusalem	Lebanon	1
Jerusalem	Libnah	3
Jerusalem	Maachah	2
Jerusalem	Maaseiah	1
Jerusalem	Mattaniah	1
Jerusalem	Megiddo	1
Jerusalem	Megiddon	1
Jerusalem	Micha	1
Jerusalem	Michaiah	1
Jerusalem	Molech	1
Jerusalem	Moriah	1
Jerusalem	Moses	1
Jerusalem	Nathan	3
Jerusalem	Nebuchadnezzar	2
Jerusalem	Necho	1
Jerusalem	Nehushta	1
Jerusalem	Omri	2
Jerusalem	Pedaiah	1
Jerusalem	Pentecost	1
Jerusalem	Persia	1
Jerusalem	Peter	2
Jerusalem	Piram	1
Jerusalem	Rehoboam	1
Jerusalem	Rome	1
Jerusalem	Rumah	1
Jerusalem	Samaria	4
Jerusalem	Shammuah	1
Jerusalem	Shealtiel	1
Jerusalem	Sheba	1
Jerusalem	Shilhi	1
Jerusalem	Shishak	1
Jerusalem	Shobab	3
Jerusalem	Solomon	5
Jerusalem	Tekoa	1
Jerusalem	Titus	1
Jerusalem	Tobiah	1
Jerusalem	Tophet	1
Jerusalem	Tyre	1
Jerusalem	Uriel	1
Jerusalem	Uzzi	1
Jerusalem	Uzziah	2
Jerusalem	Zachariah	1
Jerusalem	Zadok	1
Jerusalem	Zebudah	1
Jerusalem	Zechariah	2
Jerusalem	Zedekiah	3
Jerusalem	Zephaniah	1
Jerusalem	Zerubbabel	1
Jerusalem	Zibiah	2
Jerusalem	Zion	4
Jerusha	Zadok	1
Jesher	Shobab	1
Jeshimon	David	1
Jeshishai	Buz	1
Jeshishai	Jahdo	1
Jeshua	Akkub	1
Jeshua	Amariah	1
Jeshua	Azaniah	1
Jeshua	Azariah	2
Jeshua	Baanah	2
Jeshua	Bigvai	2
Jeshua	Bilshan	2
Jeshua	Binnui	3
Jeshua	Bunni	1
Jeshua	Chenani	1
Jeshua	Eliashib	1
Jeshua	Eliezer	1
Jeshua	Hanan	1
Jeshua	Henadad	1
Jeshua	Jamin	1
Jeshua	Jarib	1
Jeshua	Jozabad	1
Jeshua	Judah	1
Jeshua	Kadmiel	7
Jeshua	Maaseiah	2
Jeshua	Mattaniah	1
Jeshua	Moladah	1
Jeshua	Mordecai	2
Jeshua	Nehemiah	2
Jeshua	Nehum	1
Jeshua	Noadiah	1
Jeshua	Nun	1
Jeshua	Pelaiah	1
Jeshua	Pethahiah	1
Jeshua	Raamiah	1
Jeshua	Reelaiah	1
Jeshua	Rehum	1
Jeshua	Shabbethai	1
Jeshua	Shealtiel	1
Jeshua	Shebaniah	2
Jeshua	Shecaniah	1
Jeshua	Shemaiah	1
Jeshua	Sherebiah	4
Jeshua	Zerubbabel	1
Jesiah	Azareel	1
Jesiah	Jashobeam	1
Jesiah	Joezer	1
Jesimiel	Benaiah	1
Jesse	Abinadab	3
Jesse	Ahimelech	1
Jesse	Ahitub	1
Jesse	David	6
Jesse	Eliab	2
Jesse	Israel	2
Jesse	Jacob	1
Jesse	Nob	1
Jesse	Obed	1
Jesse	Samuel	2
Jesse	Saul	2
Jesse	Shammah	1
Jesus	Achaia	1
Jesus	Anathema	1
Jesus	Andrew	1
Jesus	Asia	1
Jesus	Bithynia	1
Jesus	Cana	2
Jesus	Capernaum	1
Jesus	Cappadocia	1
Jesus	Cleophas	1
Jesus	Corinth	1
Jesus	David	3
Jesus	Elias	2
Jesus	Galatia	1
Jesus	Galilee	13
Jesus	Gethsemane	1
Jesus	Herod	1
Jesus	Iscariot	1
Jesus	Israel	1
Jesus	James	3
Jesus	Jericho	2
Jesus	Jerusalem	5
Jesus	John	6
Jesus	Joseph	4
Jesus	Judas	2
Jesus	Justus	1
Jesus	Lazarus	2
Jesus	Magdalene	1
Jesus	Martha	3
Jesus	Mary	4
Jesus	Moses	1
Jesus	Nathanael	1
Jesus	Nazareth	16
Jesus	No	2
Jesus	Paul	3
Jesus	Peter	7
Jesus	Pharisees	3
Jesus	Philippi	1
Jesus	Pilate	3
Jesus	Pontius	1
Jesus	Pontus	1
Jesus	Sadducees	1
Jesus	Satan	1
Jesus	Silvanus	1
Jesus	Simon	6
Jesus	Thomas	1
Jesus	Timotheus	2
Jesus	Tyre	1
Jether	Ara	1
Jether	Epher	1
Jether	Jalon	1
Jether	Jephunneh	1
Jether	Judah	1
Jether	Mered	1
Jether	Miriam	1
Jether	Shammai	1
Jethro	Israel	1
Jethro	Midian	1
Jethro	Moses	1
Jethro	Zipporah	1
Jetur	Ishmael	1
Jetur	Kedemah	2
Jetur	Naphish	2
Jetur	Nephish	1
Jeush	Benjamin	1
Jeush	Chenaanah	1
Jeush	Ehud	1
Jeush	Jaalam	4
Jeush	Korah	3
Jeush	Shamariah	1
Jeush	Zaham	1
Jew	Ahasuerus	1
Jew	Apollos	1
Jew	Aquila	1
Jew	Esther	1
Jew	Italy	1
Jew	Jair	1
Jew	Mordecai	1
Jew	Pontus	1
Jew	Priscilla	1
Jew	Shimei	1
Jew	Tarsus	2
Jezaniah	Hoshaiah	1
Jezebel	Elijah	2
Jezebel	Ethbaal	1
Jezebel	Naboth	2
Jezer	Bilhah	1
Jezer	Shallum	1
Jezer	Shillem	1
Jeziah	Eleazar	1
Jeziah	Malchiah	1
Jeziah	Miamin	1
Jezoar	Ethnan	1
Jibsam	Shemuel	1
Jimnah	Beriah	1
Jimnah	Heber	1
Jimnah	Isui	1
Jiphtah	Ashnah	1
Jiphtah	Nezib	1
Joab	Abiathar	1
Joab	Abigail	1
Joab	Abishai	6
Joab	Abner	5
Joab	Absalom	2
Joab	Adonijah	2
Joab	Amasa	2
Joab	Ammah	1
Joab	Ammon	2
Joab	Asahel	2
Joab	Beersheba	1
Joab	Benaiah	2
Joab	Bichri	1
Joab	Dan	2
Joab	David	8
Joab	Dodo	1
Joab	Elhanan	2
Joab	Geshur	1
Joab	Giah	1
Joab	Gibeon	2
Joab	Hittite	2
Joab	Israel	5
Joab	Jehoiada	2
Joab	Jehoshaphat	2
Joab	Jerusalem	2
Joab	Manahethites	1
Joab	Nahash	1
Joab	Ner	2
Joab	Obadiah	1
Joab	Pelethites	1
Joab	Sheba	2
Joab	Solomon	1
Joab	Uriah	3
Joab	Zebadiah	1
Joab	Zeruiah	13
Joah	Asaph	3
Joah	Iddo	1
Joah	Jeaterai	1
Joah	Sacar	1
Joah	Zerah	1
Joah	Zimmah	1
Joanna	Chuza	1
Joanna	Rhesa	1
Joanna	Salathiel	1
Joanna	Susanna	1
Joanna	Zorobabel	1
Joash	Abiah	1
Joash	Ahaziah	1
Joash	Amaziah	5
Joash	Anathoth	1
Joash	Azmaveth	1
Joash	Beersheba	1
Joash	Berachah	1
Joash	Eliezer	1
Joash	Elioenai	1
Joash	Israel	13
Joash	Jehoahaz	6
Joash	Jehoash	2
Joash	Jehoiada	1
Joash	Jehu	3
Joash	Jerimoth	1
Joash	Jeroboam	2
Joash	Jerusalem	1
Joash	Judah	10
Joash	Millo	1
Joash	Omri	1
Joash	Samaria	2
Joash	Silla	1
Joash	Zibiah	1
Joatham	Achaz	1
Job	Eliphaz	1
Jobab	Bozrah	2
Jobab	Elpaal	1
Jobab	Madon	1
Jobab	Mesha	1
Jobab	Zerah	2
Jochebed	Aaron	2
Jochebed	Amram	1
Jochebed	Levi	1
Jochebed	Miriam	1
Jochebed	Moses	2
Joed	Ithiel	1
Joed	Maaseiah	1
Joed	Pedaiah	1
Joel	Abdi	1
Joel	Abiah	1
Joel	Aroer	1
Joel	Asaph	1
Joel	Azariah	2
Joel	Beersheba	1
Joel	Benaiah	1
Joel	Eliel	1
Joel	Ethan	1
Joel	Gog	1
Joel	Haggeri	1
Joel	Ishiah	1
Joel	Jaanai	1
Joel	Jehu	1
Joel	Joah	1
Joel	Josibiah	1
Joel	Judah	1
Joel	Kish	1
Joel	Kushaiah	1
Joel	Merari	2
Joel	Mibhar	1
Joel	Nathan	1
Joel	Nebo	1
Joel	Pedaiah	1
Joel	Pethuel	1
Joel	Shapham	1
Joel	Shaphat	1
Joel	Shemaiah	2
Joel	Shimei	1
Joel	Zichri	1
Joel	Zimmah	1
Joelah	Jeroham	1
Joelah	Zebadiah	1
Joezer	Jashobeam	1
Joha	Beriah	1
Johanan	Ahikam	1
Johanan	Amasa	1
Johanan	Anani	1
Johanan	Azariah	1
Johanan	Dalaiah	1
Johanan	Eliashib	1
Johanan	Elzabad	1
Johanan	Gedaliah	2
Johanan	Hadlai	1
Johanan	Hakkatan	1
Johanan	Hoshaiah	1
Johanan	Ishmael	3
Johanan	Jehoiakim	1
Johanan	Jezaniah	1
Johanan	Jonathan	1
Johanan	Kareah	10
Johanan	Meshullam	1
Johanan	Mizpah	2
Johanan	Nethaniah	3
Johanan	Shallum	2
Johanan	Zedekiah	1
John	Aenon	1
John	Andrew	3
John	Asia	1
John	Bartholomew	2
John	Christ	2
John	Elias	2
John	Herod	1
John	James	1
John	Jerusalem	1
John	Jesus	3
John	Judas	1
John	Mark	1
John	Matthew	1
John	Pharisees	1
John	Philip	2
John	Salim	1
John	Simon	3
John	Thomas	1
John	Zebedee	2
John	Zelotes	1
Joiarib	Jachin	1
Joiarib	Jedaiah	2
Joiarib	Uzzi	1
Jokdeam	Zanoah	1
Jokim	Chozeba	1
Jokim	Joash	1
Jokshan	Asshurim	1
Jokshan	Dedan	2
Jokshan	Ishbak	2
Jokshan	Letushim	1
Jokshan	Leummim	1
Jokshan	Medan	2
Jokshan	Midian	2
Jokshan	Sheba	2
Jokshan	Shuah	2
Joktan	Almodad	2
Joktan	Sheleph	2
Jonadab	Rechab	4
Jonadab	Shimeah	1
Jonah	Amittai	2
Jonah	Tarshish	1
Jonathan	Abiathar	2
Jonathan	Abinadab	4
Jonathan	Abner	1
Jonathan	Adonijah	1
Jonathan	Ahimaaz	1
Jonathan	Asahel	1
Jonathan	Benjamin	3
Jonathan	David	15
Jonathan	Geba	1
Jonathan	Gershom	1
Jonathan	Gibeah	2
Jonathan	Israel	1
Jonathan	Jaddua	1
Jonathan	Jahaziah	1
Jonathan	Jesse	1
Jonathan	Joseph	1
Jonathan	Kareah	1
Jonathan	Kish	1
Jonathan	Manasseh	1
Jonathan	Mattaniah	1
Jonathan	Merab	1
Jonathan	Meribbaal	2
Jonathan	Meshullam	1
Jonathan	Michaiah	1
Jonathan	Michal	1
Jonathan	Philistines	1
Jonathan	Saul	7
Jonathan	Shabbethai	1
Jonathan	Shage	1
Jonathan	Shebaniah	1
Jonathan	Shemaiah	1
Jonathan	Shimeah	1
Jonathan	Solomon	1
Jonathan	Tikvah	1
Jonathan	Zaccur	1
Jonathan	Zaza	1
Jonathan	Zelah	1
Joppa	Cyrus	1
Joppa	Peter	1
Joppa	Simon	3
Joppa	Tabitha	1
Joram	Ahab	5
Joram	Ahaziah	8
Joram	David	2
Joram	Hazael	2
Joram	Israel	4
Joram	Jehoram	3
Joram	Jehu	3
Joram	Joash	1
Joram	Judah	5
Joram	Zair	1
Joram	Zichri	1
Josaphat	Joram	1
Jose	Eliezer	1
Joseph	Asenath	2
Joseph	Asher	1
Joseph	Barsabas	1
Joseph	Bashan	1
Joseph	Benjamin	6
Joseph	Bilhah	1
Joseph	Canaan	1
Joseph	David	3
Joseph	Elishama	1
Joseph	Ephraim	8
Joseph	Esau	1
Joseph	Gad	1
Joseph	Gaddi	1
Joseph	Galilee	1
Joseph	Gamaliel	1
Joseph	Hamor	1
Joseph	Hanniel	1
Joseph	Hoglah	1
Joseph	Isaac	1
Joseph	Israel	3
Joseph	Jacob	5
Joseph	Jesus	2
Joseph	Jonan	1
Joseph	Joshua	1
Joseph	Justus	1
Joseph	Luz	1
Joseph	Machir	2
Joseph	Mahlah	1
Joseph	Manasseh	10
Joseph	Mary	3
Joseph	Matthias	1
Joseph	Milcah	1
Joseph	Nazareth	1
Joseph	Nethaniah	1
Joseph	Noah	1
Joseph	Og	1
Joseph	On	2
Joseph	Pedahzur	1
Joseph	Pharaoh	5
Joseph	Pilate	2
Joseph	Potiphar	1
Joseph	Potipherah	2
Joseph	Rachel	1
Joseph	Selah	1
Joseph	Shechem	1
Joseph	Sihon	1
Joseph	Simeon	1
Joseph	Susi	1
Joseph	Zilpah	1
Joses	Barnabas	1
Joses	Simon	1
Joshah	Amaziah	1
Joshaviah	Elnaam	1
Joshaviah	Ithmah	1
Joshua	Aaron	1
Joshua	Achan	2
Joshua	Ai	4
Joshua	Ajalon	1
Joshua	Amalek	2
Joshua	Anab	1
Joshua	Anak	1
Joshua	Arba	1
Joshua	Caleb	4
Joshua	Debir	2
Joshua	Eglon	2
Joshua	Ephraim	2
Joshua	Gibeon	2
Joshua	Gilgal	5
Joshua	Goshen	1
Joshua	Halak	1
Joshua	Hazor	1
Joshua	Hur	1
Joshua	Israel	25
Joshua	Jephunneh	3
Joshua	Jericho	3
Joshua	Joseph	1
Joshua	Judah	1
Joshua	Lebanon	1
Joshua	Libnah	1
Joshua	Makkedah	3
Joshua	Moses	4
Joshua	Nun	23
Joshua	Perizzites	1
Joshua	Rahab	1
Joshua	Shechem	1
Joshua	Shiloh	1
Joshua	Shittim	1
Josiah	Adaiah	1
Josiah	Amon	3
Josiah	Babylon	1
Josiah	Coniah	1
Josiah	Jedidah	1
Josiah	Jehoiakim	2
Josiah	Jerusalem	2
Josiah	Johanan	1
Josiah	Judah	9
Josiah	Necho	1
Josiah	Shallum	1
Josiah	Zedekiah	2
Jotham	Ahaz	5
Jotham	Beer	1
Jotham	David	2
Jotham	Hezekiah	2
Jotham	Israel	2
Jotham	Jeroboam	2
Jotham	Jerusalem	1
Jotham	Joash	1
Jotham	Judah	6
Jotham	Pekah	1
Jotham	Remaliah	1
Jotham	Rezin	1
Jotham	Samaria	1
Jotham	Uzziah	3
Jozabad	Benaiah	1
Jozabad	Binnui	1
Jozabad	Eliel	1
Jozabad	Eliezer	1
Jozabad	Elihu	1
Jozabad	Hanan	1
Jozabad	Jediael	1
Jozabad	Jeshua	1
Jozabad	Judah	1
Jozabad	Kelaiah	1
Jozabad	Mahath	1
Jozabad	Noadiah	1
Jozabad	Pelaiah	1
Jozabad	Pethahiah	1
Jozabad	Shimei	2
Jozachar	Amaziah	1
Jozachar	David	1
Jozachar	Jehozabad	1
Jozachar	Shomer	1
Jucal	Shelemiah	1
Judah	Abijah	1
Judah	Adnah	1
Judah	Ahab	4
Judah	Ahaz	2
Judah	Ahaziah	2
Judah	Ahijah	1
Judah	Ahikam	2
Judah	Ahiman	1
Judah	Ajalon	1
Judah	Amariah	1
Judah	Ammon	1
Judah	Anak	1
Judah	Arah	1
Judah	Arba	1
Judah	Asa	1
Judah	Askelon	1
Judah	Athaiah	1
Judah	Azariah	2
Judah	Azekah	2
Judah	Azubah	1
Judah	Azur	1
Judah	Baal	1
Judah	Baasha	5
Judah	Babylon	9
Judah	Beersheba	3
Judah	Benjamin	23
Judah	Bezek	1
Judah	Caleb	4
Judah	Canaan	1
Judah	Chemarims	1
Judah	Dan	2
Judah	Daniel	1
Judah	David	8
Judah	Dibon	1
Judah	Eder	1
Judah	Edom	2
Judah	Ekron	2
Judah	Eliezer	1
Judah	Elihu	1
Judah	Ephraim	7
Judah	Er	5
Judah	Etam	1
Judah	Ezra	1
Judah	Gath	1
Judah	Geba	3
Judah	Gedaliah	3
Judah	Gibbethon	1
Judah	Gilead	1
Judah	Gilgal	1
Judah	Gimzo	1
Judah	Gur	1
Judah	Hamul	1
Judah	Hanani	1
Judah	Hananiah	2
Judah	Hezron	2
Judah	Hirah	1
Judah	Hur	1
Judah	Ibleam	1
Judah	Israel	46
Judah	Issachar	4
Judah	Jacob	1
Judah	Jehoahaz	5
Judah	Jehoash	2
Judah	Jehoiakim	2
Judah	Jehoram	2
Judah	Jehoshaphat	3
Judah	Jehu	3
Judah	Jekabzeel	1
Judah	Jephunneh	3
Judah	Jeroboam	7
Judah	Jerusalem	73
Judah	Joash	3
Judah	Johanan	1
Judah	Joram	1
Judah	Joseph	2
Judah	Joshua	5
Judah	Josiah	2
Judah	Jotham	1
Judah	Kabzeel	1
Judah	Laadah	1
Judah	Lachish	1
Judah	Lebanon	1
Judah	Levi	1
Judah	Manasseh	3
Judah	Mareshah	1
Judah	Mattaniah	1
Judah	Megiddo	1
Judah	Menahem	2
Judah	Meshullam	1
Judah	Mishael	1
Judah	Mizpah	2
Judah	Moses	1
Judah	Nahshon	1
Judah	Nebuchadnezzar	4
Judah	Necho	1
Judah	Omri	2
Judah	Pekah	3
Judah	Pekahiah	1
Judah	Perizzites	1
Judah	Pharez	2
Judah	Philistines	2
Judah	Ramah	3
Judah	Rehoboam	3
Judah	Remaliah	3
Judah	Rezin	2
Judah	Riblah	1
Judah	Samaria	8
Judah	Samson	1
Judah	Shaaraim	1
Judah	Shelah	3
Judah	Shemaiah	1
Judah	Sheshai	1
Judah	Simeon	5
Judah	Talmai	1
Judah	Tamar	2
Judah	Timnah	1
Judah	Timnath	1
Judah	Tirzah	3
Judah	Tophet	1
Judah	Uzziah	3
Judah	Zachariah	1
Judah	Zarah	1
Judah	Zebulun	3
Judah	Zechariah	1
Judah	Zedekiah	4
Judah	Ziklag	1
Judah	Zion	1
Judas	Aram	1
Judas	Barsabas	1
Judas	Esrom	1
Judas	Galilee	1
Judas	Iscariot	10
Judas	James	1
Judas	Jesus	1
Judas	Saul	1
Judas	Silas	3
Judas	Simon	2
Judas	Tarsus	1
Judith	Bashemath	1
Judith	Beeri	1
Judith	Hittite	1
Julia	Nereus	1
Jupiter	Mercurius	1
Jupiter	Paul	1
Justus	Matthias	1
Kabzeel	Eder	1
Kadmiel	Bunni	1
Kadmiel	Chenani	1
Kadmiel	Judah	1
Kadmiel	Mattaniah	1
Kadmiel	Pethahiah	1
Kadmiel	Shebaniah	2
Kadmiel	Sherebiah	3
Kallai	Amok	1
Kallai	Eber	1
Kareah	Ahikam	1
Kareah	Gedaliah	2
Kareah	Hoshaiah	1
Kareah	Ishmael	3
Kareah	Jezaniah	1
Kareah	Mizpah	2
Kareah	Nethaniah	3
Karnaim	Ham	1
Karnaim	Shaveh	1
Karnaim	Zuzims	1
Kedar	Adbeel	2
Kedar	Hazor	1
Kedar	Mibsam	2
Kedar	Solomon	1
Kedemah	Ishmael	1
Kedemoth	Heshbon	1
Kedemoth	Mephaath	3
Kedemoth	Sihon	1
Kelaiah	Eliezer	1
Kelaiah	Judah	1
Kelaiah	Pethahiah	1
Kenan	Jered	1
Kenaz	Caleb	1
Kenaz	Mibzar	2
Kenaz	Othniel	1
Kenaz	Teman	2
Kenites	Kadmonites	1
Kenites	Kenizzites	1
Kenizzites	Kadmonites	1
Kerioth	Bozrah	1
Kerioth	Hezron	1
Keros	Sia	1
Keturah	Dedan	1
Keturah	Ishbak	1
Keturah	Jokshan	1
Keturah	Medan	1
Keturah	Midian	1
Keturah	Sheba	1
Keturah	Shuah	1
Keturah	Zimran	1
Kinah	Adadah	1
Kinah	Dimonah	1
Kir	Rezin	1
Kish	Abdi	1
Kish	Abiel	1
Kish	Abinadab	2
Kish	Abner	2
Kish	Baal	2
Kish	Bechorath	1
Kish	Jerahmeel	1
Kish	Joab	1
Kish	Joah	1
Kish	Jonathan	2
Kish	Nadab	1
Kish	Ner	3
Kish	Saul	3
Kish	Zeror	1
Kish	Zeruiah	1
Kish	Zimmah	1
Kishi	Abdi	1
Kishi	Malluch	1
Kishion	Abez	1
Kishon	Sisera	1
Kohath	Abiram	1
Kohath	Amram	6
Kohath	Dan	1
Kohath	Dathan	1
Kohath	Eliab	1
Kohath	Ephraim	1
Kohath	Izehar	1
Kohath	Korah	1
Kohath	Levi	2
Kohath	Merari	7
Kohath	On	1
Kohath	Uriel	1
Korah	Abiasaph	1
Korah	Abiram	2
Korah	Amalek	1
Korah	Dathan	3
Korah	Edom	1
Korah	Eliab	1
Korah	Eliphaz	1
Korah	Elkanah	1
Korah	Gatam	1
Korah	Kohath	1
Korah	Levi	2
Korah	Nepheg	1
Korah	On	1
Korah	Rekem	1
Korah	Tappuah	1
Korah	Zichri	1
Laadah	Mareshah	1
Laadan	Elishama	1
Laadan	Shimei	1
Laban	Bilhah	1
Laban	Haran	1
Laban	Hazeroth	1
Laban	Jacob	8
Laban	Leah	3
Laban	Rachel	3
Laban	Rebekah	1
Laban	Zilpah	1
Lachish	Azekah	3
Lachish	Beersheba	1
Lachish	Debir	1
Lachish	Eglon	4
Lachish	Hezekiah	3
Lachish	Hinnom	1
Lachish	Israel	3
Lachish	Jerusalem	1
Lachish	Joshua	2
Lachish	Judah	1
Lachish	Zion	1
Lahmam	Kithlish	1
Lahmi	Goliath	1
Laish	Anathoth	1
Laish	Gallim	1
Lamech	Adah	2
Lamech	Noah	1
Lamech	Zillah	2
Laodicea	Hierapolis	1
Laodicea	Nymphas	1
Lazarus	Martha	1
Lazarus	Mary	1
Leah	Ephratah	1
Leah	Gad	1
Leah	Israel	1
Leah	Issachar	1
Leah	Jacob	4
Leah	Joseph	2
Leah	Judah	1
Leah	Levi	1
Leah	Rachel	4
Leah	Reuben	1
Leah	Simeon	1
Leah	Zebulun	1
Leah	Zilpah	2
Lebanon	Amana	1
Lebanon	Bashan	2
Lebanon	Cyrus	1
Lebanon	Damascus	1
Lebanon	Halak	1
Lebanon	Hamath	1
Lebanon	Hermon	2
Lebanon	Hittite	1
Lebanon	Joppa	1
Lebanon	Sharon	1
Lebanon	Shenir	1
Lebaoth	Ain	1
Lebaoth	Rimmon	1
Lehi	Philistines	1
Letushim	Leummim	1
Levi	Aaron	2
Levi	Abiram	1
Levi	Amram	2
Levi	Benjamin	2
Levi	Dathan	1
Levi	Eliab	1
Levi	Gershom	1
Levi	Gershon	5
Levi	Israel	1
Levi	Issachar	3
Levi	Janna	1
Levi	Jehdeiah	1
Levi	Joseph	1
Levi	Judah	4
Levi	Kohath	6
Levi	Melchi	1
Levi	Merari	6
Levi	Miriam	1
Levi	Moses	3
Levi	On	1
Levi	Sherebiah	1
Levi	Shubael	1
Levi	Thummim	1
Levi	Urim	1
Levi	Zebulun	2
Libnah	Ashan	1
Libnah	Ether	1
Libnah	Israel	1
Libnah	Rissah	1
Libni	Jahath	1
Libni	Shimei	2
Libni	Zimmah	1
Libya	Cyrene	1
Libya	Rome	1
Linus	Claudia	1
Lod	Hadid	2
Lod	Ono	3
Lot	Abram	1
Lot	Haran	1
Lot	Selah	1
Lot	Zoar	2
Lud	Aram	1
Lud	Gether	1
Lud	Hul	1
Lud	Javan	1
Lud	Meshech	1
Lud	Tubal	1
Lud	Uz	1
Luke	Demas	1
Luke	Mark	1
Luz	Canaan	2
Lydda	Joppa	1
Lydda	Saron	1
Lysias	Felix	1
Lystra	Derbe	1
Lystra	Iconium	1
Maachah	Abijah	1
Maachah	Abishalom	2
Maachah	Absalom	2
Maachah	Adonijah	1
Maachah	Asa	1
Maachah	Attai	1
Maachah	Geshur	1
Maachah	Haggith	1
Maachah	Machir	1
Maachah	Medeba	1
Maachah	Mithnite	1
Maachah	Sheber	1
Maachah	Talmai	1
Maachah	Ziza	1
Maadai	Amram	1
Maadai	Uel	1
Maadiah	Bilgah	1
Maai	David	1
Maai	Ezra	1
Maai	Hanani	1
Maai	Judah	1
Maai	Nethaneel	1
Maaseiah	Adaiah	2
Maaseiah	Azariah	1
Maaseiah	Azrikam	1
Maaseiah	Babylon	1
Maaseiah	Baruch	1
Maaseiah	Benaiah	1
Maaseiah	Bezaleel	1
Maaseiah	Binnui	1
Maaseiah	Colhozeh	1
Maaseiah	Eleazar	1
Maaseiah	Eliezer	1
Maaseiah	Elijah	1
Maaseiah	Elioenai	1
Maaseiah	Elishaphat	1
Maaseiah	Elkanah	1
Maaseiah	Ezer	1
Maaseiah	Hanameel	1
Maaseiah	Hanan	1
Maaseiah	Hananiah	1
Maaseiah	Hashum	1
Maaseiah	Hazaiah	1
Maaseiah	Ishmael	1
Maaseiah	Ithiel	1
Maaseiah	Jarib	1
Maaseiah	Jehohanan	1
Maaseiah	Joah	1
Maaseiah	Joiarib	1
Maaseiah	Jozabad	2
Maaseiah	Judah	1
Maaseiah	Malchiah	1
Maaseiah	Manasseh	1
Maaseiah	Mattaniah	1
Maaseiah	Michaiah	1
Maaseiah	Miniamin	1
Maaseiah	Mishael	1
Maaseiah	Nethaneel	1
Maaseiah	Pedaiah	1
Maaseiah	Pelaiah	1
Maaseiah	Shallum	1
Maaseiah	Shemaiah	2
Maaseiah	Uzzi	1
Maaseiah	Zechariah	2
Maaseiah	Zedekiah	1
Maaseiah	Zichri	1
Maasiai	Adiel	1
Maath	Mattathias	1
Maaz	Eker	1
Maaz	Jamin	1
Macedonia	Achaia	4
Macedonia	Asia	1
Macedonia	Erastus	1
Macedonia	Paul	1
Macedonia	Timotheus	1
Machir	Ammiel	2
Machir	Barzillai	1
Machir	Gilead	2
Machir	Hoglah	2
Machir	Huppim	1
Machir	Joseph	1
Machir	Mahlah	2
Machir	Manasseh	8
Machir	Milcah	2
Machir	Noah	2
Machir	Tirzah	1
Machnadebai	Sharai	1
Machnadebai	Shashai	1
Machpelah	Canaan	1
Machpelah	Ephron	3
Machpelah	Hittite	2
Machpelah	Zohar	1
Madai	Javan	2
Madai	Meshech	2
Madai	Tubal	2
Madmannah	Sansannah	1
Madmannah	Sheva	1
Madon	Hazor	1
Magdalene	James	3
Magdalene	Joanna	1
Magdalene	Joses	2
Magdalene	Salome	1
Magdiel	Edom	2
Magdiel	Iram	2
Magog	Javan	2
Magog	Madai	2
Magog	Meshech	3
Magog	Tubal	3
Magpiash	Meshullam	1
Mahali	Mushi	1
Mahanaim	Absalom	1
Mahanaim	Ammiel	1
Mahanaim	Ammon	1
Mahanaim	Barzillai	1
Mahanaim	Bashan	1
Mahanaim	Debir	1
Mahanaim	Gibeon	1
Mahanaim	Jair	1
Mahanaim	Machir	1
Mahanaim	Nahash	1
Mahanaim	Og	1
Maharai	Baanah	1
Mahath	Abdi	1
Mahath	Amasai	1
Mahath	Azariah	1
Mahath	Benaiah	1
Mahath	Joah	1
Mahath	Joel	1
Mahath	Kish	1
Mahath	Merari	1
Mahath	Shimei	1
Mahath	Zimmah	1
Mahlah	Hoglah	4
Mahlah	Milcah	4
Mahlah	Noah	4
Mahlah	Tirzah	3
Makheloth	Tahath	1
